Mesto,Ime,Single,SingleRekord,Average,AverageRekord,Drzava,Poskusi,ImeRunde,IndeksRunde,Leto
65,Gašper Vodošek,25.78,,29.23,,si,(25.78) 29.59 31.52 26.59 (37.11),3x3x3 Cube First round,2,2022
66,Bruno Ivančić,27.01,,30.07,,hr,30.09 30.27 (32.20) (27.01) 29.86,3x3x3 Cube First round,2,2022
67,Alisa Kaspranova,24.62,,30.87,,si,(34.34) 31.36 (24.62) 33.75 27.50,3x3x3 Cube First round,2,2022
68,Nadja Bajde,28.92,,33.55,,si,31.17 32.03 (28.92) 37.44 (38.51),3x3x3 Cube First round,2,2022
69,Petra Kobal Vogrinec,26.96,,33.57,,si,36.94 (26.96) 33.21 30.57 (38.24),3x3x3 Cube First round,2,2022
70,Gašper Zajc,31.30,,33.61,,si,34.73 (36.02) 32.47 (31.30) 33.63,3x3x3 Cube First round,2,2022
71,Nejc Vodošek,31.51,,36.32,,si,39.07 (31.51) 33.80 (40.75) 36.09,3x3x3 Cube First round,2,2022
72,Urban Gulič,27.96,,36.48,,si,34.31 35.66 (39.90) (27.96) 39.46,3x3x3 Cube First round,2,2022
73,Oskar Peternel,41.37,,44.92,,si,(45.77) 44.67 45.06 45.04 (41.37),3x3x3 Cube First round,2,2022
74,Jakob Peternel,39.75,,48.00,,si,(39.75) (55.42) 47.88 43.35 52.77,3x3x3 Cube First round,2,2022
75,Maks Kokalj Pezzano,44.08,,51.86,,si,48.31 44.74 (44.08) 1:02.52 (1:09.44),3x3x3 Cube First round,2,2022
76,Alex Steyrer,45.00,,1:00.79,,at,(DNF) 53.81 1:08.63 (45.00) 59.92,3x3x3 Cube First round,2,2022
77,Jernej Kobal,39.91,,1:05.80,,si,1:07.73 1:05.06 (1:17.71) (39.91) 1:04.62,3x3x3 Cube First round,2,2022
78,Nejc Čuš,1:06.74,,1:16.81,,si,(1:06.74) 1:13.52 1:09.58 (DNF) 1:27.34,3x3x3 Cube First round,2,2022
1,Bálint Csengő,7.82,,8.86,,hu,8.06 (7.82) 9.23 (12.17) 9.29,3x3x3 Cube Final,0,2023
2,Alwin Federsel,7.35,,9.06,,at,(7.35) 9.34 7.57 10.26 (14.69),3x3x3 Cube Final,0,2023
3,Benedek Zimányi,8.37,,9.14,,hu,(8.37) 8.96 8.81 9.64 (11.64),3x3x3 Cube Final,0,2023
4,Marcel Ručigaj,7.87,,9.18,,si,(11.82) (7.87) 10.25 7.92 9.37,3x3x3 Cube Final,0,2023
5,Alexander Tenev,8.44,,9.19,,bg,9.35 (8.44) 9.60 (10.12) 8.62,3x3x3 Cube Final,0,2023
6,David Vujasić,8.41,,9.34,,hr,9.81 9.68 (10.60) 8.53 (8.41),3x3x3 Cube Final,0,2023
7,Szabolcs Szántai,9.04,,10.14,,hu,(9.04) (10.60) 9.67 10.33 10.42,3x3x3 Cube Final,0,2023
8,Gergely Novotni,7.96,,10.57,,hu,(7.96) 10.35 9.99 (15.25) 11.36,3x3x3 Cube Final,0,2023
9,Bence Kiácz,9.43,,10.63,,hu,10.24 (11.72) 11.08 10.56 (9.43),3x3x3 Cube Final,0,2023
10,Taiyo Berčič,9.66,,11.19,,si,(9.66) 11.90 10.96 (14.70) 10.71,3x3x3 Cube Final,0,2023
11,Dávid Szabó,9.67,,11.29,,hu,(12.03) (9.67) 10.58 11.91 11.38,3x3x3 Cube Final,0,2023
12,Benedek Hirth,9.47,,12.73,,hu,(15.17) 12.45 12.25 (9.47) 13.50,3x3x3 Cube Final,0,2023
1,David Vujasić,7.73,,8.89,,hr,8.18 8.68 (7.73) 9.80 (9.92),3x3x3 Cube Second round,1,2023
2,Alwin Federsel,6.58,,8.94,,at,7.06 (10.25) 10.21 9.55 (6.58),3x3x3 Cube Second round,1,2023
3,Gergely Novotni,8.42,,9.27,,hu,8.77 (8.42) 8.78 10.26 (10.90),3x3x3 Cube Second round,1,2023
4,Benedek Zimányi,7.65,,9.34,,hu,9.62 (7.65) 9.30 9.09 (11.21),3x3x3 Cube Second round,1,2023
5,Taiyo Berčič,8.40,,9.54,,si,8.80 (8.40) 10.55 9.26 (12.91),3x3x3 Cube Second round,1,2023
6,Alexander Tenev,8.70,,9.54,,bg,(10.22) 9.47 9.71 (8.70) 9.45,3x3x3 Cube Second round,1,2023
7,Bálint Csengő,7.14,,9.61,,hu,(10.33) 10.01 9.84 8.98 (7.14),3x3x3 Cube Second round,1,2023
8,Bence Kiácz,9.24,,10.03,,hu,(9.24) 10.36 10.29 9.45 (10.69),3x3x3 Cube Second round,1,2023
9,Szabolcs Szántai,9.18,,10.53,,hu,11.26 9.51 10.83 (9.18) (11.53),3x3x3 Cube Second round,1,2023
10,Marcel Ručigaj,9.71,,10.56,,si,10.89 (9.71) 10.67 (11.50) 10.11,3x3x3 Cube Second round,1,2023
11,Benedek Hirth,8.59,,10.59,,hu,(11.99) 11.38 10.94 9.44 (8.59),3x3x3 Cube Second round,1,2023
12,Dávid Szabó,9.99,,10.98,,hu,(9.99) 11.84 (12.28) 10.90 10.20,3x3x3 Cube Second round,1,2023
13,András Orbán,8.57,,11.01,,hu,11.84 (8.57) (12.11) 9.84 11.36,3x3x3 Cube Second round,1,2023
14,Tino Joksch,9.32,,11.06,,at,10.79 12.82 (9.32) (15.42) 9.56,3x3x3 Cube Second round,1,2023
15,Matic Omulec,9.64,,11.26,,si,(14.63) (9.64) 11.72 12.12 9.95,3x3x3 Cube Second round,1,2023
16,Jakov Srečković,10.04,,11.47,,hr,10.73 11.56 (10.04) 12.13 (DNF),3x3x3 Cube Second round,1,2023
17,Nemanja Vujnović,10.91,,11.49,,ba,11.03 11.34 12.11 (10.91) (12.15),3x3x3 Cube Second round,1,2023
18,Ádám Szabó,10.03,,11.51,,hu,10.69 13.28 (10.03) (13.84) 10.56,3x3x3 Cube Second round,1,2023
19,Jakob Kitak,9.35,,12.00,,si,11.94 (9.35) 14.53 9.53 (14.82),3x3x3 Cube Second round,1,2023
20,Gašper Potočnik,10.19,,12.05,,si,12.29 (10.19) 11.78 (13.45) 12.09,3x3x3 Cube Second round,1,2023
21,David Šiška,11.30,,12.06,,si,(22.35) (11.30) 11.45 11.75 12.97,3x3x3 Cube Second round,1,2023
22,Marcel Niedl,11.37,,12.18,,at,12.69 (11.37) (13.20) 12.11 11.73,3x3x3 Cube Second round,1,2023
23,Tomaž Saje,10.05,,12.30,,si,(10.05) 12.80 13.51 10.60 (15.69),3x3x3 Cube Second round,1,2023
24,Erik Červek Roškarič,11.01,,12.32,,si,12.19 11.17 (11.01) (13.90) 13.60,3x3x3 Cube Second round,1,2023
25,Filip Barbirič Frank,9.96,,12.85,,si,13.65 12.41 12.50 (DNF) (9.96),3x3x3 Cube Second round,1,2023
26,Simon Mars,10.69,,13.03,,si,13.69 13.46 (14.74) 11.94 (10.69),3x3x3 Cube Second round,1,2023
27,Jakob Hladnik,10.01,,13.28,,si,13.26 12.74 13.85 (10.01) (21.86),3x3x3 Cube Second round,1,2023
28,Barbara Kralj,12.60,,13.45,,hr,(12.60) 13.69 13.39 13.27 (14.93),3x3x3 Cube Second round,1,2023
29,Bruno Ivančić,11.59,,13.59,,hr,14.16 12.02 14.58 (11.59) (21.51),3x3x3 Cube Second round,1,2023
30,Matej Bolta,11.97,,13.65,,si,(16.75) (11.97) 13.06 14.57 13.33,3x3x3 Cube Second round,1,2023
31,Anton Kokalj Pezzano,10.46,,13.67,,si,12.66 15.65 (10.46) 12.70 (DNF),3x3x3 Cube Second round,1,2023
32,Konstantin Jaehne,9.32,,13.74,,de,12.45 (DNF) 13.20 15.56 (9.32),3x3x3 Cube Second round,1,2023
33,Matej Brkić,11.81,,13.97,,si,12.28 15.36 (11.81) (15.69) 14.26,3x3x3 Cube Second round,1,2023
34,Dušan Zakelšek,13.78,,14.03,,si,13.80 13.92 (13.78) (14.53) 14.37,3x3x3 Cube Second round,1,2023
35,Filip Premužić,12.60,,14.07,,hr,12.75 14.41 15.04 (12.60) (17.40),3x3x3 Cube Second round,1,2023
36,Giosuele Chiarella,11.17,,14.29,,fr,14.77 (17.52) (11.17) 11.26 16.84,3x3x3 Cube Second round,1,2023
37,Ismaele Chiarella,13.41,,14.35,,fr,(13.41) 13.54 14.02 15.49 (16.44),3x3x3 Cube Second round,1,2023
38,Oskar Vidiček,13.56,,14.36,,si,14.49 (13.56) (15.81) 13.59 15.01,3x3x3 Cube Second round,1,2023
39,Serafim Weiß,13.28,,14.39,,de,15.68 (16.04) 13.63 (13.28) 13.87,3x3x3 Cube Second round,1,2023
40,Aljaž Strnad,11.56,,14.57,,si,14.94 13.79 (11.56) (15.38) 14.98,3x3x3 Cube Second round,1,2023
41,Izak Lepej,12.15,,14.58,,si,15.65 15.57 12.52 (12.15) (19.27),3x3x3 Cube Second round,1,2023
42,Filip Judež,13.43,,14.85,,si,14.14 (19.62) 16.54 (13.43) 13.86,3x3x3 Cube Second round,1,2023
43,Nik Wallas,13.06,,15.04,,si,(13.06) 14.92 15.87 14.34 (18.75),3x3x3 Cube Second round,1,2023
44,Márton Pap,14.42,,15.15,,hu,14.60 15.36 15.49 (14.42) (17.54),3x3x3 Cube Second round,1,2023
45,Tisa Megušar,12.23,,15.33,,si,13.64 15.27 (12.23) 17.09 (17.53),3x3x3 Cube Second round,1,2023
46,Nika Arsov,14.40,,15.37,,si,14.52 15.99 15.59 (14.40) (16.71),3x3x3 Cube Second round,1,2023
47,Raphael Pieber,13.40,,15.67,,at,13.65 19.59 (13.40) 13.78 (21.45),3x3x3 Cube Second round,1,2023
48,Jannik Pichler,11.94,,15.91,,ca,(11.94) 17.73 (DNF) 14.73 15.26,3x3x3 Cube Second round,1,2023
49,Gábor Szebeni,14.05,,16.01,,hu,(14.05) 14.79 15.18 (20.15) 18.07,3x3x3 Cube Second round,1,2023
50,Jernej Omulec,14.55,,16.31,,si,15.26 17.34 16.34 (14.55) (17.93),3x3x3 Cube Second round,1,2023
51,Jordan Crippa,15.20,,16.39,,it,(15.20) 16.70 16.15 16.33 (19.19),3x3x3 Cube Second round,1,2023
52,Erazem Janžekovič,14.97,,16.47,,si,16.67 (34.39) 17.00 15.74 (14.97),3x3x3 Cube Second round,1,2023
53,Dmitrii Kolbenev,14.16,,16.63,,ru,17.49 (14.16) 16.15 (19.48) 16.26,3x3x3 Cube Second round,1,2023
54,Gal Brumec,14.86,,16.68,,si,17.55 (14.86) 16.23 16.26 (40.89),3x3x3 Cube Second round,1,2023
55,Jernej Šubelj,12.56,,16.74,,si,15.94 (19.18) 17.04 (12.56) 17.24,3x3x3 Cube Second round,1,2023
56,Tajda Horvat,16.02,,16.77,,si,17.65 (16.02) (20.44) 16.26 16.39,3x3x3 Cube Second round,1,2023
57,Marko Obradović,14.01,,16.94,,si,16.38 16.43 (14.01) 18.00 (20.42),3x3x3 Cube Second round,1,2023
58,Daniel Bogataj,15.99,,17.73,,si,18.19 (19.35) 16.21 (15.99) 18.80,3x3x3 Cube Second round,1,2023
59,Alexander Pastirčák,16.55,,17.95,,sk,(16.55) 18.72 17.86 17.28 (21.03),3x3x3 Cube Second round,1,2023
60,Maj Rakar,15.87,,18.19,,si,17.15 (15.87) 18.56 (19.75) 18.85,3x3x3 Cube Second round,1,2023
61,Ema Klemen,17.14,,18.47,,si,(19.35) (17.14) 18.32 18.02 19.06,3x3x3 Cube Second round,1,2023
62,Anže Lorencon,17.61,,18.52,,si,(28.78) 19.44 (17.61) 18.10 18.02,3x3x3 Cube Second round,1,2023
63,Blaž Biškop,15.26,,18.54,,si,(15.26) (22.11) 20.25 16.92 18.44,3x3x3 Cube Second round,1,2023
64,David Ziegelwagner,17.90,,18.73,,at,19.77 17.99 (17.90) (24.05) 18.44,3x3x3 Cube Second round,1,2023
65,Stanko Perme,17.24,,19.02,,si,(23.37) 17.70 17.49 (17.24) 21.88,3x3x3 Cube Second round,1,2023
66,Viktor Ščepanović,15.27,,19.05,,si,20.79 (22.93) (15.27) 18.68 17.68,3x3x3 Cube Second round,1,2023
67,Branko Kobal,17.51,,19.66,,si,18.91 (17.51) (21.93) 20.44 19.62,3x3x3 Cube Second round,1,2023
68,Roko Mihael Ivić,16.56,,19.78,,hr,(16.56) 21.09 20.58 (21.23) 17.67,3x3x3 Cube Second round,1,2023
69,Aljaž Turk,18.10,,20.35,,si,18.44 (18.10) 21.34 (23.52) 21.27,3x3x3 Cube Second round,1,2023
70,Jan Mihevc,15.86,,20.67,,si,(24.27) 20.48 (15.86) 20.18 21.36,3x3x3 Cube Second round,1,2023
71,Mattia Mauro,15.85,,20.79,,it,19.90 (21.34) (15.85) 21.15 21.32,3x3x3 Cube Second round,1,2023
72,Nejc Čreslovnik,16.41,,20.87,,si,18.51 21.19 22.92 (16.41) (24.76),3x3x3 Cube Second round,1,2023
73,Gregor Mikic,17.50,,20.90,,si,(17.50) 21.14 22.79 18.76 (25.41),3x3x3 Cube Second round,1,2023
74,Dániel Kajin,16.86,,21.16,,hu,22.33 (16.86) 19.04 22.11 (23.53),3x3x3 Cube Second round,1,2023
75,Tine Keber,16.00,,21.30,,si,22.52 (16.00) 18.97 22.41 (25.05),3x3x3 Cube Second round,1,2023
76,Matej Poljanšek,16.16,,21.58,,si,19.29 23.77 (16.16) (27.42) 21.68,3x3x3 Cube Second round,1,2023
77,Danijel Bajsić,17.40,,21.74,,hr,21.53 20.92 (17.40) (DNF) 22.76,3x3x3 Cube Second round,1,2023
78,Julij Hladnik,20.65,,23.36,,si,23.08 24.35 (30.70) (20.65) 22.64,3x3x3 Cube Second round,1,2023
79,Albert Gracer,17.86,,23.71,,si,(29.46) 18.53 27.19 (17.86) 25.41,3x3x3 Cube Second round,1,2023
1,Bálint Csengő,7.32,,8.38,,hu,(9.20) 8.57 8.26 8.30 (7.32),3x3x3 Cube First round,2,2023
2,Alwin Federsel,6.73,,8.76,,at,9.36 (9.54) 9.26 7.67 (6.73),3x3x3 Cube First round,2,2023
3,Marcel Ručigaj,7.47,,8.84,,si,(7.47) 8.68 9.14 (9.25) 8.71,3x3x3 Cube First round,2,2023
4,David Vujasić,8.44,,8.85,,hr,9.39 8.70 (12.77) (8.44) 8.45,3x3x3 Cube First round,2,2023
5,Benedek Zimányi,8.50,,8.95,,hu,8.86 (9.80) 9.01 8.98 (8.50),3x3x3 Cube First round,2,2023
6,Gergely Novotni,8.23,,9.36,,hu,(8.23) 8.82 10.21 9.05 (10.72),3x3x3 Cube First round,2,2023
7,Taiyo Berčič,9.07,,9.96,,si,(9.07) 9.60 9.38 (11.47) 10.90,3x3x3 Cube First round,2,2023
8,Szabolcs Szántai,8.99,,10.02,,hu,10.12 10.06 (11.58) 9.87 (8.99),3x3x3 Cube First round,2,2023
9,Alexander Tenev,8.48,,10.18,,bg,10.06 10.11 (11.35) 10.38 (8.48),3x3x3 Cube First round,2,2023
10,Ádám Szabó,9.28,,10.23,,hu,10.24 10.67 (10.93) 9.79 (9.28),3x3x3 Cube First round,2,2023
11,Benedek Hirth,7.96,,10.28,,hu,(11.67) 11.30 (7.96) 9.62 9.93,3x3x3 Cube First round,2,2023
12,Dávid Szabó,7.77,,10.55,,hu,(13.11) 10.80 (7.77) 9.35 11.50,3x3x3 Cube First round,2,2023
13,Jakov Srečković,9.32,,10.60,,hr,10.63 (12.05) (9.32) 11.65 9.53,3x3x3 Cube First round,2,2023
14,András Orbán,10.05,,10.72,,hu,11.15 10.93 (14.31) 10.09 (10.05),3x3x3 Cube First round,2,2023
15,Matic Omulec,9.98,,10.84,,si,(12.59) 10.59 10.40 (9.98) 11.54,3x3x3 Cube First round,2,2023
16,Bence Kiácz,10.00,,10.95,,hu,10.85 (10.00) (12.49) 10.66 11.34,3x3x3 Cube First round,2,2023
17,Tino Joksch,8.96,,11.20,,at,11.43 10.04 12.14 (8.96) (14.09),3x3x3 Cube First round,2,2023
18,Matej Brkić,11.55,,11.95,,si,(13.97) (11.55) 11.78 12.45 11.61,3x3x3 Cube First round,2,2023
19,Matej Bolta,10.90,,11.96,,si,(14.06) 11.34 (10.90) 12.65 11.89,3x3x3 Cube First round,2,2023
20,Barbara Kralj,11.28,,12.14,,hr,11.73 (13.46) 13.21 (11.28) 11.47,3x3x3 Cube First round,2,2023
21,Filip Premužić,11.42,,12.19,,hr,(13.61) (11.42) 12.26 12.04 12.28,3x3x3 Cube First round,2,2023
22,Nemanja Vujnović,10.38,,12.23,,ba,12.34 13.50 (DNF) (10.38) 10.86,3x3x3 Cube First round,2,2023
23,Erik Červek Roškarič,11.32,,12.24,,si,11.83 13.30 (13.62) (11.32) 11.60,3x3x3 Cube First round,2,2023
24,David Šiška,11.08,,12.42,,si,(11.08) (15.79) 14.13 11.43 11.71,3x3x3 Cube First round,2,2023
25,Simon Mars,11.95,,12.50,,si,12.32 (11.95) (13.18) 12.43 12.75,3x3x3 Cube First round,2,2023
26,Anton Kokalj Pezzano,10.23,,12.55,,si,10.97 (10.23) (15.36) 14.66 12.02,3x3x3 Cube First round,2,2023
27,Filip Barbirič Frank,10.78,,12.57,,si,12.56 12.17 12.98 (17.18) (10.78),3x3x3 Cube First round,2,2023
28,Jakob Kitak,11.08,,13.02,,si,(15.47) 13.91 13.13 (11.08) 12.01,3x3x3 Cube First round,2,2023
29,Marcel Niedl,11.20,,13.08,,at,(15.41) (11.20) 13.16 14.15 11.93,3x3x3 Cube First round,2,2023
30,Gašper Potočnik,11.52,,13.15,,si,12.51 13.22 13.71 (14.19) (11.52),3x3x3 Cube First round,2,2023
31,Darko Zakelšek,12.77,,13.23,,si,13.17 (12.77) (14.55) 12.78 13.74,3x3x3 Cube First round,2,2023
32,Aljaž Strnad,11.86,,13.70,,si,(15.95) 13.58 (11.86) 12.34 15.19,3x3x3 Cube First round,2,2023
33,Ismaele Chiarella,12.09,,13.97,,fr,13.37 15.20 (18.76) 13.35 (12.09),3x3x3 Cube First round,2,2023
34,Konstantin Jaehne,12.57,,14.09,,de,13.72 14.45 (15.49) 14.11 (12.57),3x3x3 Cube First round,2,2023
35,Dušan Zakelšek,13.80,,14.46,,si,14.50 14.09 (15.45) (13.80) 14.78,3x3x3 Cube First round,2,2023
36,Giosuele Chiarella,11.74,,14.67,,fr,13.81 12.59 17.61 (17.91) (11.74),3x3x3 Cube First round,2,2023
37,Raphael Pieber,12.60,,14.94,,at,16.93 (12.60) (17.08) 13.48 14.41,3x3x3 Cube First round,2,2023
38,Nika Arsov,12.99,,15.30,,si,15.42 15.91 (19.02) 14.58 (12.99),3x3x3 Cube First round,2,2023
39,Márton Pap,13.60,,15.67,,hu,16.40 14.13 (13.60) (18.78) 16.47,3x3x3 Cube First round,2,2023
40,Gábor Szebeni,14.87,,15.71,,hu,16.06 15.58 15.50 (14.87) (16.38),3x3x3 Cube First round,2,2023
41,Jannik Pichler,11.80,,15.72,,ca,13.62 13.46 20.07 (11.80) (DNF),3x3x3 Cube First round,2,2023
42,Erazem Janžekovič,13.56,,15.75,,si,(17.48) 15.25 14.76 17.23 (13.56),3x3x3 Cube First round,2,2023
43,Bruno Ivančić,12.28,,15.79,,hr,14.19 (21.81) (12.28) 19.84 13.33,3x3x3 Cube First round,2,2023
44,Jordan Crippa,14.41,,15.84,,it,14.74 16.44 16.35 (14.41) (17.83),3x3x3 Cube First round,2,2023
45,Nik Wallas,15.00,,15.87,,si,(15.00) (19.95) 16.88 15.17 15.57,3x3x3 Cube First round,2,2023
46,Alexander Pastirčák,12.68,,16.06,,sk,(12.68) 16.36 17.17 14.65 (17.48),3x3x3 Cube First round,2,2023
47,Jakob Hladnik,13.48,,16.08,,si,16.47 (20.40) (13.48) 17.38 14.39,3x3x3 Cube First round,2,2023
48,Marko Obradović,14.39,,16.16,,si,15.92 (19.41) 16.54 (14.39) 16.02,3x3x3 Cube First round,2,2023
49,Dmitrii Kolbenev,15.67,,16.22,,ru,15.97 16.08 16.60 (15.67) (18.82),3x3x3 Cube First round,2,2023
50,Daniel Bogataj,13.60,,16.29,,si,16.31 (13.60) (18.51) 15.98 16.57,3x3x3 Cube First round,2,2023
51,Izak Lepej,16.24,,16.46,,si,16.33 16.70 16.36 (16.24) (17.97),3x3x3 Cube First round,2,2023
52,Jernej Omulec,16.03,,16.47,,si,16.22 17.08 16.12 (16.03) (18.77),3x3x3 Cube First round,2,2023
53,Filip Judež,15.62,,16.63,,si,18.16 15.74 15.98 (15.62) (19.64),3x3x3 Cube First round,2,2023
54,Serafim Weiß,15.46,,16.72,,de,17.30 (15.46) 15.50 17.36 (18.02),3x3x3 Cube First round,2,2023
55,Tomaž Saje,10.09,,16.95,,si,14.84 (46.09) 11.90 (10.09) 24.11,3x3x3 Cube First round,2,2023
56,Maj Rakar,15.68,,17.11,,si,(15.68) 18.96 15.85 16.51 (19.73),3x3x3 Cube First round,2,2023
57,Tisa Megušar,14.36,,17.22,,si,16.76 16.84 18.07 (19.48) (14.36),3x3x3 Cube First round,2,2023
58,Oskar Vidiček,12.78,,17.26,,si,(12.78) 17.86 19.40 (19.84) 14.53,3x3x3 Cube First round,2,2023
59,Jernej Šubelj,16.56,,17.33,,si,17.30 16.80 17.89 (16.56) (19.69),3x3x3 Cube First round,2,2023
60,David Ziegelwagner,16.48,,17.34,,at,(16.48) (19.23) 17.47 17.44 17.10,3x3x3 Cube First round,2,2023
61,Aljaž Turk,15.86,,18.13,,si,18.15 (21.15) 18.43 17.81 (15.86),3x3x3 Cube First round,2,2023
62,Roko Mihael Ivić,14.05,,18.30,,hr,(14.05) 18.52 19.70 (20.32) 16.67,3x3x3 Cube First round,2,2023
63,Danijel Bajsić,16.29,,18.47,,hr,19.71 16.73 18.97 (16.29) (DNF),3x3x3 Cube First round,2,2023
64,Tajda Horvat,12.80,,18.78,,si,17.52 (12.80) 18.79 20.04 (22.55),3x3x3 Cube First round,2,2023
65,Stanko Perme,17.29,,18.91,,si,18.13 20.63 (26.06) 17.97 (17.29),3x3x3 Cube First round,2,2023
66,Gal Brumec,13.38,,19.24,,si,15.96 (13.38) 20.50 21.26 (22.64),3x3x3 Cube First round,2,2023
67,Ema Klemen,17.60,,19.46,,si,20.77 18.16 (17.60) 19.44 (21.27),3x3x3 Cube First round,2,2023
68,Blaž Biškop,16.07,,19.69,,si,(DNF) 17.41 (16.07) 16.93 24.73,3x3x3 Cube First round,2,2023
69,Anže Lorencon,18.55,,20.09,,si,(18.55) 19.28 20.01 20.98 (DNF),3x3x3 Cube First round,2,2023
70,Branko Kobal,17.80,,20.25,,si,23.58 18.42 18.75 (17.80) (25.27),3x3x3 Cube First round,2,2023
71,Dániel Kajin,14.48,,20.54,,hu,21.59 (14.48) (22.06) 20.42 19.60,3x3x3 Cube First round,2,2023
72,Albert Gracer,19.18,,20.57,,si,(19.18) 21.12 19.61 20.99 (21.26),3x3x3 Cube First round,2,2023
73,Viktor Ščepanović,19.17,,20.82,,si,(24.95) 22.53 19.49 20.44 (19.17),3x3x3 Cube First round,2,2023
74,Matej Poljanšek,16.98,,20.89,,si,23.10 (23.60) 17.66 (16.98) 21.92,3x3x3 Cube First round,2,2023
75,Mattia Mauro,14.03,,21.10,,it,21.42 (14.03) 20.15 (25.81) 21.74,3x3x3 Cube First round,2,2023
76,Julij Hladnik,16.68,,21.18,,si,(27.10) (16.68) 20.61 23.27 19.66,3x3x3 Cube First round,2,2023
77,Gregor Mikic,19.38,,21.28,,si,21.28 (19.38) (23.16) 22.08 20.47,3x3x3 Cube First round,2,2023
78,Nejc Čreslovnik,15.96,,21.37,,si,(34.97) 20.86 19.17 (15.96) 24.09,3x3x3 Cube First round,2,2023
79,Tine Keber,20.70,,22.10,,si,22.12 (28.63) 21.52 22.66 (20.70),3x3x3 Cube First round,2,2023
80,Jan Mihevc,18.54,,22.59,,si,(18.54) 21.59 22.44 23.75 (DNF),3x3x3 Cube First round,2,2023
81,Klemen Bah,19.86,,22.67,,si,22.49 20.64 (19.86) 24.89 (25.07),3x3x3 Cube First round,2,2023
82,Hussein Tariq,18.11,,23.33,,iq,(29.75) 26.50 20.02 (18.11) 23.48,3x3x3 Cube First round,2,2023
83,Filip Ugovšek,17.40,,23.43,,si,24.27 (17.40) 21.60 (25.67) 24.43,3x3x3 Cube First round,2,2023
84,Nejc Rihtaršič,22.91,,24.93,,si,23.12 27.24 (22.91) (48.01) 24.42,3x3x3 Cube First round,2,2023
85,Ludvik Domicijan Vrhovšek,22.99,,25.62,,si,24.00 (22.99) 24.97 (29.01) 27.88,3x3x3 Cube First round,2,2023
86,Thomas Pucher,19.76,,26.36,,at,25.15 (30.46) 27.41 26.53 (19.76),3x3x3 Cube First round,2,2023
87,Loren Mohar,24.41,,26.81,,si,27.14 26.08 27.21 (27.44) (24.41),3x3x3 Cube First round,2,2023
88,Jakob Čepič Vogrinčič,22.93,,26.91,,si,25.25 (DNF) 25.31 (22.93) 30.17,3x3x3 Cube First round,2,2023
89,Jernej Hebar,22.80,,27.18,,si,28.37 (29.24) 28.96 24.20 (22.80),3x3x3 Cube First round,2,2023
90,Albert Erdelez,23.16,,27.23,,hr,30.43 (23.16) 24.72 (38.21) 26.54,3x3x3 Cube First round,2,2023
91,Iztok Bernik,26.47,,27.86,,si,(30.71) 28.28 (26.47) 27.79 27.50,3x3x3 Cube First round,2,2023
92,Blaž Fošnarič,25.09,,29.07,,si,(35.20) 25.68 32.35 29.17 (25.09),3x3x3 Cube First round,2,2023
93,Jernej Kobal,27.53,,29.38,,si,28.89 (27.53) 29.68 29.58 (33.73),3x3x3 Cube First round,2,2023
94,Jaro Zadravec,26.69,,31.49,,si,(26.69) (33.21) 30.81 31.68 31.98,3x3x3 Cube First round,2,2023
95,Erik Tjong Kim Sang,30.12,,31.50,,nl,32.04 (33.92) (30.12) 32.24 30.22,3x3x3 Cube First round,2,2023
96,Petra Kobal Vogrinec,24.45,,32.31,,si,(1:01.41) 31.66 (24.45) 28.67 36.59,3x3x3 Cube First round,2,2023
97,Gal Kardoš,28.19,,34.37,,si,(39.97) (28.19) 32.80 31.04 39.28,3x3x3 Cube First round,2,2023
98,Jan Predikaka,30.38,,34.44,,si,36.12 (41.43) 33.49 33.71 (30.38),3x3x3 Cube First round,2,2023
99,Urban Gulič,30.91,,37.69,,si,38.82 (30.91) 37.10 37.15 (47.01),3x3x3 Cube First round,2,2023
100,Klara Antonija Popović,29.84,,38.34,,si,(29.84) 39.80 (1:22.03) 44.27 30.96,3x3x3 Cube First round,2,2023
101,Vladimir Kolbenev,33.85,,43.08,,ru,41.65 41.37 (33.85) (49.04) 46.22,3x3x3 Cube First round,2,2023
102,Maks Kokalj Pezzano,40.47,,45.42,,si,45.75 49.34 41.16 (40.47) (51.40),3x3x3 Cube First round,2,2023
103,Mihailo Nađorđ,40.63,,46.70,,si,(53.84) 43.91 (40.63) 49.04 47.16,3x3x3 Cube First round,2,2023
104,Jan Kardoš,41.46,,51.82,,si,57.65 (1:39.17) 48.35 (41.46) 49.47,3x3x3 Cube First round,2,2023
105,Boštjan Strnad,1:11.11,,1:19.76,,si,(1:11.11) 1:18.67 1:22.61 1:18.01 (1:23.99),3x3x3 Cube First round,2,2023
106,Jonatan Hladnik,2:38.15,,4:08.68,,si,(DNF) 3:54.43 4:28.84 (2:38.15) 4:02.76,3x3x3 Cube First round,2,2023
107,Juraj Srečković,1:30.21,,DNF,,hr,DNF (1:30.21) 2:44.46 1:53.25 (DNF),3x3x3 Cube First round,2,2023
1,Dávid Szabó,6.59,,7.76,,hu,(11.56) (6.59) 7.31 7.94 8.02,3x3x3 Cube Final,0,2024
2,Alwin Federsel,7.42,,8.10,,at,(10.93) (7.42) 8.08 8.54 7.68,3x3x3 Cube Final,0,2024
3,Michael Liubarets,7.32,,8.16,,ua,8.00 (7.32) (10.34) 7.66 8.82,3x3x3 Cube Final,0,2024
